time,ideal,arduino,error
110.14739439997356,0.6023781160371442,0.6,0.002378116037144218
110.15148030000273,0.6361979474916666,0.6,0.036197947491666604
110.15553560003173,0.6706744576644894,0.7,0.029325542335510546
110.1596013000235,0.7061490630458849,0.7,0.006149063045884917
110.16360520001035,0.7419742725679441,0.7,0.04197427256794417
110.16780739999376,0.7805230951713753,0.8,0.01947690482862474
110.17218820005655,0.8217449660139238,0.8,0.021744966013923728
110.17937210004311,0.8916279320034448,0.9,0.00837206799655521
110.18399639998097,0.9381126796431118,0.9,0.038112679643111824
110.1884569999529,0.9840650290839648,1.0,0.01593497091603524
110.19244210002944,1.0260429184922089,1.0,0.026042918492208855
110.19590849999804,1.0632658039345841,1.1,0.03673419606541595
110.20074080000632,1.1162559365125873,1.1,0.016255936512587166
110.20724440005142,1.1895941732136492,1.2,0.010405826786350714
110.21251720003784,1.2507541616644176,1.3,0.04924583833558249
110.2169793000212,1.3036997709136529,1.3,0.003699770913652811
110.22131479997188,1.3561866152663669,1.4,0.043813384733633054
110.22534829995129,1.405940268895307,1.4,0.005940268895307188
110.22888019995298,1.4502367704604495,1.5,0.04976322953955048
110.2334114999976,1.5080653875659493,1.5,0.008065387565949322
110.23754530004226,1.561798747499111,1.6,0.038201252500889016
110.24142650002614,1.6130972000516977,1.6,0.013097200051697566
110.24530399998184,1.665166870206491,1.7,0.03483312979350894
110.24965659994632,1.7245924455015569,1.7,0.024592445501556925
110.25402510003187,1.7852723746548236,1.8,0.014727625345176465
110.25830390001647,1.8457130276744351,1.8,0.04571302767443508
110.26596610003617,1.956433444924059,2.0,0.04356655507594098
110.27034689998254,2.021169826793084,2.0,0.021169826793084212
110.27447309996933,2.0830963995846616,2.1,0.01690360041533845
110.27848580002319,2.144205128293777,2.1,0.04420512829377676
110.2824685999658,2.205721401812255,2.2,0.005721401812254889
110.28646309999749,2.268281235643684,2.3,0.03171876435631571
110.29076200001873,2.336573118372499,2.3,0.0365731183724991
110.2949537000386,2.4041243079626753,2.4,0.004124307962675378
110.29820960003417,2.4572498035374366,2.5,0.042750196462563395
110.30218740005512,2.5229311938665404,2.5,0.02293119386654041
110.30866350000724,2.6316907613900327,2.6,0.031690761390032574
110.31497740000486,2.7399024279131794,2.7,0.03990242791317922
110.31911789998412,2.812030113960347,2.8,0.012030113960347144
110.3232774999924,2.885418934346447,2.9,0.014581065653552994
110.32763369998429,2.9632731227724918,3.0,0.036726877227508226
110.33153900003526,3.0339349299417364,3.0,0.033934929941736414
110.33560840005521,3.108436373196824,3.1,0.008436373196823777
110.3401307000313,3.192270624495549,3.2,0.007729375504450964
110.34768889995757,3.334828374561198,3.3,0.03482837456119814
110.35203209996689,3.4181289162457063,3.4,0.01812891624570634
110.35640199994668,3.5029583136455926,3.5,0.002958313645592625
110.36029780004174,3.5794434840152007,3.6,0.02055651598479935
110.36431430000812,3.659145379432573,3.7,0.04085462056742717
110.36842539999634,3.7416142622561495,3.7,0.04161426225614928
110.37262699997518,3.826827769508995,3.8,0.026827769508995125
